Year,State,County,Total Emissions,CO2,Methane,Nitrous Oxide,HFC,PFC,SF6,NF3,Other Fluorane,HFE,Short Lived Compounds,Other GHG,Biogenic CO2,Stationary Combustion
2011,north carolina,lincoln,147442.34600000002,104066.4,43278.5,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,north carolina,martin,138286.616,67661.6,44612.0,26013.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690398.7,16609.912
2011,north carolina,mecklenburg,136406.218,135954.8,171.0,280.41799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115201.318
2011,north carolina,montgomery,144152.5,0.0,144152.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,north carolina,new hanover,2165890.4,2011438.7,145280.75,9170.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14819.1,302955.028
2011,north carolina,onslow,224276.24,107859.8,115923.25,493.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108627.24
2011,north carolina,orange,345939.864,264519.9,80274.75,1145.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,265696.114
2011,north carolina,person,14910497.966,14784010.3,48235.25,78252.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156318.6,113637.668
2011,north carolina,pitt,113310.956,71642.9,41624.25,43.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71721.456
2011,north carolina,randolph,55916.05,26629.9,29271.25,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26657.3
2011,north carolina,richmond,3101692.016,3098525.5,1440.5,1726.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.448
2011,north carolina,robeson,322266.134,278720.4,42105.5,1440.2340000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52990.96
2011,north carolina,rockingham,873106.6,761336.8500000001,109534.75,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231310.05800000002
2011,north carolina,rowan,1983613.4279999998,1895831.4,83346.0,4436.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13459.9,121891.216
2011,north carolina,sampson,362607.25,0.0,362607.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,north carolina,scotland,226508.316,226335.1,78.75,94.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167521.616
2011,north carolina,stanly,77610.944,39854.3,37569.5,187.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40149.694
2011,north carolina,stokes,13600298.758,13491337.0,39856.75,69105.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.77
2011,north carolina,surry,69864.5,0.0,69864.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,north carolina,union,62138.646,62070.8,30.0,37.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62138.646
2011,north carolina,vance,77199.184,77140.5,26.5,32.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55336.984
2011,north carolina,wake,263813.632,122374.19999999998,141362.25,77.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122511.13200000001
2011,north carolina,wayne,1427121.974,1362841.5,57772.75,6507.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.298
2011,north carolina,wilkes,74051.254,25050.2,48986.75,14.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25076.254
2011,north carolina,wilson,144145.142,144022.9,54.0,68.24199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110780.242
2011,north dakota,barnes,84781.182,84222.8,511.0,47.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84309.432
2011,north dakota,bowman,63988.93,62353.5,1625.0,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17505.186
2011,north dakota,cass,146863.364,91449.1,53606.0,1808.2640000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93472.864
2011,north dakota,clark,117276.362,116274.1,937.0,65.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116393.112
2011,north dakota,dunn,83728.09,82244.9,1437.0,46.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82328.24
2011,north dakota,edmunds,114632.27,114095.7,472.5,64.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114213.02
2011,north dakota,grand forks,221635.262,137421.7,83783.25,430.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138108.512
2011,north dakota,hamlin,117299.26,116693.2,540.5,65.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116813.16
2011,north dakota,mchenry,140874.67,140154.7,641.0,78.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140299.07
2011,north dakota,mcintosh,115443.322,113557.3,1822.25,63.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113672.472
2011,north dakota,mckenzie,170703.732,137282.0,27243.0,6178.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111497.18
2011,north dakota,mclean,8953957.29,8886222.7,24836.0,42898.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.554
2011,north dakota,mercer,17405724.58,17295445.2,40343.25,69936.13000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735194.09
2011,north dakota,morton,1418309.46,1409652.6,3868.0,4788.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712264.756
2011,north dakota,mountrail,50547.228,48317.1,2204.5,25.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25143.508
2011,north dakota,oliver,5981633.746,5945610.5,13173.5,22849.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.2
2011,north dakota,pembina,400605.23,342016.0,57208.0,1381.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321041.28
2011,north dakota,richland,656220.166,624356.8,30375.75,1487.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5027.5,597901.966
2011,north dakota,sargent,88949.22625,277.271,88671.65725,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.769
2011,north dakota,stark,130141.548,129144.3,393.5,603.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130096.548
2011,north dakota,stutsman,116831.066,116471.7,138.25,221.11599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116831.066
2011,north dakota,traill,417387.53,334224.0,81640.75,1522.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8012.0,306443.93
2011,north dakota,ward,25011.25,0.0,25011.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,north dakota,williams,114791.972,112292.6,2450.5,48.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84133.93
2011,ohio,,3650147.748,3620909.9,10694.5,18543.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.168
2011,ohio,adams,16947687.586,16857049.6,4610.75,86027.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82432.63799999999
2011,ohio,allen,3279240.7959999996,3004071.6,5456.25,269712.94600000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591020.3299999998
2011,ohio,ashtabula,1683630.921,1629615.592,48108.075,5907.254000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222519.275
2011,ohio,athens,216028.22,129185.1,86451.25,391.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129808.32
2011,ohio,auglaize,53374.456000000006,53253.399999999994,40.0,81.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53374.456000000006
2011,ohio,belmont,423999.098,198.8,423800.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.098
2011,ohio,brown,126041.848,65.8,125975.75,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.098
2011,ohio,butler,5330347.252000001,5316697.699999999,10275.0,3374.5519999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3433325.4
2011,ohio,carroll,41478.506,24822.5,16642.0,14.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24812.656
2011,ohio,clark,26883.0493,0.0,26883.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,ohio,clermont,6295204.294,6244915.0,18387.5,31901.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32768.92
2011,ohio,columbiana,2359.848,2314.1,0.75,44.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.848
2011,ohio,coshocton,7576481.178775,7457495.799999999,78839.116775,40146.261999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252461.0,134512.228
2011,ohio,crawford,153969.346,1183.5,152785.25,0.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.3
2011,ohio,cuyahoga,4912941.918775192,4858143.711087384,50001.95332473,4796.25436307816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986437.2487751916
2011,ohio,darke,207588.608,207078.1,392.5,118.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.3,182382.252
2011,ohio,defiance,415386.8,338196.10000000003,76550.0,640.6999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305594.296
2011,ohio,erie,362014.038,327966.8,33181.25,865.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172277.938
2011,ohio,fairfield,310656.95,206321.40000000002,104231.25,104.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186566.2
2011,ohio,fayette,175586.446,174144.5,1344.5,97.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,174322.29599999997
2011,ohio,franklin,437015.806,238166.3,198686.5,163.00599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8022.5,238451.456
2011,ohio,fulton,302433.164,302300.0,60.75,72.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129041.264
2011,ohio,gallia,24433034.329324998,24180287.729000002,131597.680325,121148.91999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9202.079
2011,ohio,geauga,5150.0,0.0,5150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,ohio,greene,440591.816,438841.9,642.25,1107.6660000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143188.826
2011,ohio,guernsey,41160.206,11599.4,29554.25,6.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11515.656
2011,ohio,hamilton,9123076.981256966,7895503.991315087,1064504.1503003507,163068.8396415303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19273.7,973740.9112569677
2011,ohio,hancock,50280.25,27148.0,23132.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27173.0
2011,ohio,harrison,107418.25,0.0,107418.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,ohio,henry,140703.954,109949.8,30494.0,260.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109093.808
2011,ohio,hocking,25507.828,25488.1,9.0,10.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19067.928
2011,ohio,huron,337401.3762,74484.15220000001,34.75,41.422000000000004,10702.692,0.0,252138.36,0.0,0.0,0.0,0.0,0.0,0.0,74172.77200000001
2011,ohio,jackson,247798.9,77.9,247721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9
2011,ohio,jefferson,17425199.641999997,17043208.200000003,297619.0,84372.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258168.72600000002
2011,ohio,lake,7125775.492000001,6995177.600000001,96878.0,33719.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.4,385158.512
2011,ohio,lawrence,2409200.21,2406751.9,1116.25,1332.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41554.834
2011,ohio,licking,110496.402,110385.6,51.5,59.30200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108899.802
2011,ohio,logan,59081.3,28.8,59052.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8
2011,ohio,lorain,2586835.1552864187,2415338.9477500804,159089.5335476,12406.6739887392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253296.5612864192
2011,ohio,lucas,8207824.8440000005,8116597.0,68534.25,22693.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2436298.424
2011,ohio,mahoning,397480.636,136451.8,260989.5,39.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69685.836
2011,ohio,marion,208809.566,208650.8,71.75,87.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152414.166
2011,ohio,mercer,65973.154975,25.9,65947.254975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9
2011,ohio,monroe,956922.124,426143.0,3.25,3.874,0.0,530772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6694.124
2011,ohio,montgomery,797494.672,690943.1000000001,103813.25,2738.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540358.424
2011,ohio,morgan,5365529.606,5323621.2,15320.25,26588.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3675.3,41294.79
2011,ohio,muskingum,129278.462,128345.90000000001,874.75,57.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102641.962
2011,ohio,ottawa,249023.77,216524.1,32040.75,458.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114491.47
2011,ohio,paulding,315619.568,315067.6,167.25,384.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2962.3,500.448
2011,ohio,perry,178802.68494300003,29269.686,149416.960425,116.038518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27555.065441,29436.234943
2011,ohio,pickaway,159345.848,157415.4,1393.75,536.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.1,44850.331999999995
2011,ohio,pike,138384.826,64674.5,73408.75,301.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65149.826
2011,ohio,portage,67526.088,56308.0,11186.5,31.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56366.088
2011,ohio,preble,80878.992,2385.5,55897.5,1.192,0.0,0.0,22594.8,0.0,0.0,0.0,0.0,0.0,0.0,2387.692
2011,ohio,putnam,170981.358,170805.2,80.5,95.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170981.358
2011,ohio,richland,339802.276,157777.69999999998,181872.0,152.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14901.5,123308.776
2011,ohio,ross,784026.798,719376.0,50011.25,14639.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741628.0,696374.584
2011,ohio,sandusky,1473768.296,1469688.4000000001,1479.25,2600.6459999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642048.94
2011,ohio,scioto,810574.41,810563.7,4.75,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677.41
2011,ohio,seneca,771074.39555,649520.7,120139.08955,1414.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366093.306
2011,ohio,shelby,118511.73199999999,117914.3,222.25,375.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118511.73199999999
2011,ohio,stark,1802237.007,1412285.805,388290.15,1661.0520000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,896113.253
2011,ohio,summit,241343.14800000004,235085.3,4626.0,1631.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38319.6,237693.14800000004
2011,ohio,trumbull,2993630.3140000002,2991046.1,880.25,1703.964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2449150.54
2011,ohio,tuscarawas,488050.786,278115.5,209255.25,680.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279211.686
2011,ohio,union,87900.76,87808.1,42.0,50.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87900.76
2011,ohio,van wert,69960.818,69619.20000000001,128.25,213.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39854.33
2011,ohio,vinton,90226.716,90135.2,41.75,49.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.8
2011,ohio,warren,31036.872000000003,21456.0,9569.25,11.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21471.072
2011,ohio,washington,3094419.6399999997,3088070.1,4083.25,2266.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372942.474
2011,ohio,wayne,600887.162,597375.3,556.0,2955.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,600887.162
2011,ohio,williams,190781.516425,23.7,190757.816425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7
2011,ohio,wood,332541.483,250701.217,81723.45,116.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137601.703
2011,ohio,wyandot,43662.5,22.5,43640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
2011,oklahoma,atoka,31498.426,30954.7,525.25,18.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26217.75
2011,oklahoma,beaver,226471.294,173333.8,53039.75,97.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172244.34600000002
2011,oklahoma,beckham,87987.09,84806.1,3142.25,38.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45113.084
2011,oklahoma,bryan,138456.256,135659.8,2737.75,58.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104403.656
2011,oklahoma,caddo,1074048.7,1069628.2,3824.5,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441106.73600000003
2011,oklahoma,canadian,619250.068,562063.1,56876.75,310.21799999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77112.268
2011,oklahoma,carter,953511.028,870183.9099999999,80469.0,2858.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19391.6,412963.447
2011,oklahoma,choctaw,2797766.634,2775349.9,8199.75,14216.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,oklahoma,cleveland,53481.048,53425.7,25.25,30.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53481.048
2011,oklahoma,coal,303761.314,290755.2,12740.0,266.11400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235812.16000000003
2011,oklahoma,comanche,662526.51,532905.1000000001,129347.25,274.15999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139888.72
2011,oklahoma,creek,109895.176,109820.1,34.25,40.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72742.276
2011,oklahoma,custer,247501.638,223007.69999999998,24291.0,202.93800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205114.47600000002
2011,oklahoma,garfield,2314669.604,2240545.4000000004,73014.75,1109.4540000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150393.354
2011,oklahoma,garvin,664202.4909999999,598413.219,64339.8,1449.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428152.03099999996
2011,oklahoma,grady,100628.218,32576.342,68033.4,18.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32566.826
2011,oklahoma,grant,236566.462,235575.4,858.75,132.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235509.712
2011,oklahoma,hughes,300854.372,288802.5,11891.25,160.62199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288712.62399999995
2011,oklahoma,jackson,58842.528,58781.7,27.75,33.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58842.528
2011,oklahoma,kay,2092260.4980000001,2021369.2,66123.0,4768.297999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099186.164
2011,oklahoma,kingfisher,171973.159,159108.64099999997,12777.8,86.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151231.163
2011,oklahoma,latimer,129969.022,99931.79999999999,30003.25,33.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60495.471999999994
2011,oklahoma,le flore,1605156.79,1571423.1,12417.75,21315.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605032.79
2011,oklahoma,lincoln,26220.0,0.0,26220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,oklahoma,logan,25147.956,25122.2,11.75,14.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25147.956
2011,oklahoma,major,48464.75,3.0,48461.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2011,oklahoma,marshall,85809.32,85732.6,35.0,41.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74091.82
2011,oklahoma,mayes,9309725.826,9235862.299999999,23788.5,50075.026000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12007.4,454848.314
2011,oklahoma,mcclain,1247871.488,1202719.6,45127.75,24.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2
2011,oklahoma,mccurtain,477040.826,266601.8,189270.0,21169.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390115.7,201837.356
2011,oklahoma,muskogee,10798476.803225,10446275.299999999,300887.989225,51313.513999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106102.6900000002
2011,oklahoma,noble,6687631.636,6636946.7,17433.5,33251.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,oklahoma,okfuskee,61078.242,56932.0,4115.25,30.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52393.004
2011,oklahoma,oklahoma,3655015.944,3113517.6,539739.25,1759.0939999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324568.692
2011,oklahoma,okmulgee,211105.314,180304.3,30706.25,94.76400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069.0,152942.164
2011,oklahoma,osage,110730.25,7.5,110722.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
2011,oklahoma,payne,125434.540975,30200.2,95217.354975,16.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,oklahoma,pittsburg,1623859.8978749998,1564994.1,58079.673875,786.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158154.8
2011,oklahoma,pontotoc,483328.822,481159.0,809.75,1360.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.796
2011,oklahoma,pottawatomie,31997.5,0.0,31997.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,oklahoma,roger mills,27601.826,20599.3,6991.5,11.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19838.576
2011,oklahoma,rogers,11561065.626,10453663.3,20630.0,1086772.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000197.6839999999
2011,oklahoma,seminole,2114071.116,2111924.6,979.25,1167.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,oklahoma,sequoyah,332105.632,213676.4,117875.25,553.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117229.432
2011,oklahoma,stephens,78297.35699999999,48630.785,29640.05,26.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45864.16499999999
2011,oklahoma,texas,149338.678,144271.16,4951.0,116.51799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4988.0,142012.034
2011,oklahoma,tulsa,4537019.918999999,4366292.85,162069.275,8657.793999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153804.6,1705078.881
2011,oklahoma,wagoner,1278450.9893500002,1221022.9,56753.11935,674.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.748
2011,oklahoma,washington,41175.25,0.0,41175.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,oklahoma,woods,110895.71600000001,87464.70000000001,23381.25,49.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86205.122
2011,oklahoma,woodward,1831437.152,1411878.862,38854.35,380703.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532591.393
2011,oregon,baker,461532.18,460043.0,547.5,941.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2
2011,oregon,benton,132907.474,87204.4,45654.5,48.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86193.574
2011,oregon,clackamas,143486.586,107128.2,36289.25,69.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,107255.33600000001
2011,oregon,columbia,1175845.258,1106376.7,58108.5,11360.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677156.0,424988.35599999997
2011,oregon,crook,34329.0,0.0,34329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,oregon,deschutes,96722.788,69204.0,27479.75,39.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69273.188
2011,oregon,douglas,135057.28,17112.5,108152.5,9792.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733793.9,33170.03
2011,oregon,gilliam,255578.583432,7007.3,248432.84485,138.438582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32280.053819,7201.083432
2011,oregon,jackson,71988.12,0.0,71857.0,131.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36602.7,150.62
2011,oregon,klamath,911280.872,908620.8,2156.75,503.32199999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81891.34
2011,oregon,lane,266924.666,98366.5,157989.0,10569.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697979.8999999999,72507.732
