Year,Month,State,County,pp_consumed_MMBtu,pp_net_gen_MWh
2016,12,connecticut,fairfield,5333453.0,590883.3160000001
2016,1,connecticut,hartford,1305628.0,75956.21100000002
2016,2,connecticut,hartford,1181087.0,67651.06600000002
2016,3,connecticut,hartford,1225915.0,70415.99799999999
2016,4,connecticut,hartford,1202819.0,72577.64799999999
2016,5,connecticut,hartford,1099445.0,63143.263
2016,6,connecticut,hartford,1230488.0,69884.006
2016,7,connecticut,hartford,1546451.0,103996.84000000001
2016,8,connecticut,hartford,1711464.0,113633.338
2016,9,connecticut,hartford,1564444.0,101427.33300000001
2016,10,connecticut,hartford,1291222.0,78813.14799999999
2016,11,connecticut,hartford,1270429.0,67242.19899999998
2016,12,connecticut,hartford,1132283.0,61220.69
2016,1,connecticut,litchfield,530141.0,52056.208
2016,2,connecticut,litchfield,499741.0,46741.369
2016,3,connecticut,litchfield,501874.0,42815.331999999995
2016,4,connecticut,litchfield,518184.0,47548.395000000004
2016,5,connecticut,litchfield,497525.0,46563.115000000005
2016,6,connecticut,litchfield,447249.0,41339.692
2016,7,connecticut,litchfield,498829.0,46393.94
2016,8,connecticut,litchfield,514284.0,46713.0
2016,9,connecticut,litchfield,458153.0,42175.681
2016,10,connecticut,litchfield,437888.0,40791.38799999999
2016,11,connecticut,litchfield,487269.0,46302.011999999995
2016,12,connecticut,litchfield,506281.0,49001.868
2016,1,connecticut,middlesex,5395971.0,758437.374
2016,2,connecticut,middlesex,5569537.0,786582.82
2016,3,connecticut,middlesex,5459321.0,754714.702
2016,4,connecticut,middlesex,5871935.0,768326.344
2016,5,connecticut,middlesex,6436096.0,858724.392
2016,6,connecticut,middlesex,4142538.0,566959.278
2016,7,connecticut,middlesex,8157609.0,979285.393
2016,8,connecticut,middlesex,7222325.0,916488.6510000001
2016,9,connecticut,middlesex,5826830.0,792519.3709999999
2016,10,connecticut,middlesex,4407467.0,615607.949
2016,11,connecticut,middlesex,5411956.0,767763.3570000001
2016,12,connecticut,middlesex,1751029.0,238305.37300000002
2016,1,connecticut,new haven,2226682.0,286293.9429999999
2016,2,connecticut,new haven,1983793.0,251395.85799999995
2016,3,connecticut,new haven,1780889.0,222160.90199999997
2016,4,connecticut,new haven,2776967.0,363017.4330000001
2016,5,connecticut,new haven,2110007.0,272964.53900000005
2016,6,connecticut,new haven,2036162.0,263058.28400000004
2016,7,connecticut,new haven,2772014.0,317156.00299999997
2016,8,connecticut,new haven,3387110.0,420452.75999999995
2016,9,connecticut,new haven,2574941.0,322388.1219999999
2016,10,connecticut,new haven,2303112.0,299088.797
2016,11,connecticut,new haven,1921239.0,241784.589
2016,12,connecticut,new haven,2860547.0,376780.76999999996
2016,1,connecticut,new london,15616813.0,1455309.6329999997
2016,2,connecticut,new london,16068888.0,1504011.4790000003
2016,3,connecticut,new london,17229515.0,1610920.4449999998
2016,4,connecticut,new london,10000558.0,927605.746
2016,5,connecticut,new london,12079740.0,1101080.8300000003
2016,6,connecticut,new london,13119597.0,1215288.588
2016,7,connecticut,new london,17459041.0,1622458.0290000006
2016,8,connecticut,new london,16576978.0,1543695.267
2016,9,connecticut,new london,16546842.0,1550435.2770000005
2016,10,connecticut,new london,17014940.0,1598799.4709999994
2016,11,connecticut,new london,16661909.0,1562663.3320000004
2016,12,connecticut,new london,17226623.0,1613584.7229999995
2016,1,connecticut,tolland,247048.0,20926.218999999997
2016,2,connecticut,tolland,229235.0,19502.931
2016,3,connecticut,tolland,208695.0,17735.806
2016,4,connecticut,tolland,264790.0,22485.998000000003
2016,5,connecticut,tolland,246607.0,21051.917999999998
2016,6,connecticut,tolland,217634.0,18556.791
2016,7,connecticut,tolland,274198.0,23520.599
2016,8,connecticut,tolland,298580.0,25622.364999999994
2016,9,connecticut,tolland,238115.0,20399.872
2016,10,connecticut,tolland,230715.0,19718.936999999998
2016,11,connecticut,tolland,235405.0,20093.704
2016,12,connecticut,tolland,230511.0,19686.89
2016,1,connecticut,windham,3687617.0,462624.098
2016,2,connecticut,windham,3592342.0,448925.258
2016,3,connecticut,windham,2810450.0,331822.003
2016,4,connecticut,windham,3725393.0,491162.404
2016,5,connecticut,windham,3971393.0,498638.163
2016,6,connecticut,windham,3491657.0,439740.657
2016,7,connecticut,windham,3722006.0,482713.002
2016,8,connecticut,windham,3995894.0,500940.862
2016,9,connecticut,windham,3850900.0,482064.154
2016,10,connecticut,windham,3536171.0,459891.968
2016,11,connecticut,windham,3351499.0,423196.11500000005
2016,12,connecticut,windham,4047000.0,504782.63600000006
2016,1,delaware,kent,1241591.0,150620.319
2016,2,delaware,kent,1581066.0,201527.853
2016,3,delaware,kent,1535391.0,207717.371
2016,4,delaware,kent,1451390.0,205193.362
2016,5,delaware,kent,940923.0,122450.167
2016,6,delaware,kent,1558947.0,204221.827
2016,7,delaware,kent,2177660.0,271049.68600000005
2016,8,delaware,kent,2213392.0,280610.671
2016,9,delaware,kent,1608610.0,201262.581
2016,10,delaware,kent,1555990.0,211473.834
2016,11,delaware,kent,324757.0,41273.311
2016,12,delaware,kent,883454.0,113567.018
2016,1,delaware,new castle,4928017.0,376945.1820000001
2016,2,delaware,new castle,4990619.0,336662.66800000006
2016,3,delaware,new castle,6154097.0,502897.62999999995
2016,4,delaware,new castle,7613290.0,691744.8910000001
2016,5,delaware,new castle,7376534.0,681560.4939999998
2016,6,delaware,new castle,9605790.0,886563.723
2016,7,delaware,new castle,11932186.0,1155523.91
2016,8,delaware,new castle,11618999.0,1078616.381
2016,9,delaware,new castle,9020934.0,800148.8589999999
2016,10,delaware,new castle,9153065.0,817811.9160000001
2016,11,delaware,new castle,7744650.0,681550.0739999998
2016,12,delaware,new castle,5151977.0,368629.836
2016,1,delaware,sussex,3169094.0,267186.95399999997
2016,2,delaware,sussex,2087578.0,164448.818
2016,3,delaware,sussex,33991.0,-3227.7780000000002
2016,4,delaware,sussex,33797.0,-2572.1259999999997
2016,5,delaware,sussex,197194.0,8072.629000000001
2016,6,delaware,sussex,216004.0,18158.228
2016,7,delaware,sussex,2770286.0,245947.637
2016,8,delaware,sussex,2699168.0,222786.83599999998
2016,9,delaware,sussex,605707.0,47755.496999999996
2016,10,delaware,sussex,34208.0,-1822.4650000000004
2016,11,delaware,sussex,35019.0,-878.5129999999998
2016,12,delaware,sussex,402802.0,26071.297000000002
2016,1,district of columbia,district of columbia,137910.0,6418.545999999999
2016,2,district of columbia,district of columbia,126883.0,5934.921
2016,3,district of columbia,district of columbia,132154.0,6187.3060000000005
2016,4,district of columbia,district of columbia,134217.0,6415.54
2016,5,district of columbia,district of columbia,141880.0,6608.965
2016,6,district of columbia,district of columbia,148473.0,6616.521000000001
2016,7,district of columbia,district of columbia,162738.0,7033.877
2016,8,district of columbia,district of columbia,161404.0,6975.553
2016,9,district of columbia,district of columbia,137742.0,6100.516
2016,10,district of columbia,district of columbia,123799.0,5665.278
2016,11,district of columbia,district of columbia,125479.0,6000.16
2016,12,district of columbia,district of columbia,133112.0,6516.817
2016,1,florida,,0.0,0.0
2016,2,florida,,0.0,0.0
2016,3,florida,,0.0,0.0
2016,4,florida,,0.0,0.0
2016,5,florida,,0.0,0.0
2016,6,florida,,0.0,0.0
2016,7,florida,,0.0,0.0
2016,8,florida,,0.0,0.0
2016,9,florida,,0.0,0.0
2016,10,florida,,0.0,0.0
2016,11,florida,,460042.0,35721.427
2016,12,florida,,0.0,0.0
2016,1,florida,alachua,4034539.0,368343.71300000005
2016,2,florida,alachua,3675978.0,343705.49299999996
2016,3,florida,alachua,3626182.0,332550.57800000004
2016,4,florida,alachua,3978943.0,362029.047
2016,5,florida,alachua,4081678.0,342188.30600000004
2016,6,florida,alachua,4666147.0,427456.32599999994
2016,7,florida,alachua,5312335.0,490571.50500000006
2016,8,florida,alachua,5014874.0,458618.81599999993
2016,9,florida,alachua,4670544.0,423019.48199999996
2016,10,florida,alachua,2685174.0,266139.358
2016,11,florida,alachua,2321880.0,235823.67500000005
2016,12,florida,alachua,2414310.0,238070.701
2016,1,florida,bay,8605026.0,770046.446
2016,2,florida,bay,7769927.0,696448.6060000001
2016,3,florida,bay,8055559.0,818781.9459999999
2016,4,florida,bay,7972568.0,759420.8880000003
2016,5,florida,bay,6240189.0,497641.3879999999
2016,6,florida,bay,7941027.0,743257.6500000001
2016,7,florida,bay,8104682.0,767667.5739999998
2016,8,florida,bay,8164617.0,746885.2640000002
2016,9,florida,bay,5144103.0,354286.8840000001
2016,10,florida,bay,2905523.0,48057.154
2016,11,florida,bay,6863840.0,594410.7760000001
2016,12,florida,bay,8038380.0,781473.594
2016,1,florida,brevard,4221420.0,633165.0
2016,2,florida,brevard,3691230.0,554521.0
2016,3,florida,brevard,3079072.0,456436.0
2016,4,florida,brevard,3631631.0,539327.996
2016,5,florida,brevard,3544316.0,524259.005
2016,6,florida,brevard,4573114.0,660707.0040000001
2016,7,florida,brevard,5299125.0,742176.0
2016,8,florida,brevard,4641273.0,676783.003
2016,9,florida,brevard,3905373.0,565559.995
2016,10,florida,brevard,3514863.0,515310.0
2016,11,florida,brevard,2964798.0,439936.0
2016,12,florida,brevard,3910660.0,584830.0
2016,1,florida,broward,5617298.0,591057.996
2016,2,florida,broward,4428086.0,452799.998
2016,3,florida,broward,5924753.0,634290.998
2016,4,florida,broward,18498065.0,1975132.0099999998
2016,5,florida,broward,14573300.0,1921426.0
2016,6,florida,broward,15556846.0,2113208.0
2016,7,florida,broward,14769850.0,1937644.994
2016,8,florida,broward,15840579.0,2135912.006
2016,9,florida,broward,14807603.0,2030754.9999999995
2016,10,florida,broward,14846282.0,2045861.006
2016,11,florida,broward,8998235.0,1117875.0
2016,12,florida,broward,12202439.0,1654601.0
2016,1,florida,charlotte,12497.0,1245.049
2016,2,florida,charlotte,12167.0,1212.135
2016,3,florida,charlotte,12281.0,1223.476
2016,4,florida,charlotte,12654.0,1260.677
2016,5,florida,charlotte,12301.0,1225.553
2016,6,florida,charlotte,11243.0,1120.13
2016,7,florida,charlotte,11771.0,1172.76
2016,8,florida,charlotte,11434.0,1139.128
2016,9,florida,charlotte,10652.0,1061.207
2016,10,florida,charlotte,10275.0,1023.622
2016,11,florida,charlotte,11412.0,1136.977
2016,12,florida,charlotte,13523.0,1347.286
2016,1,florida,citrus,6817891.0,603782.997
2016,2,florida,citrus,5164364.0,463117.004
2016,3,florida,citrus,4291776.0,392295.998
2016,4,florida,citrus,7262065.0,688491.0
2016,5,florida,citrus,7350429.0,652235.996
2016,6,florida,citrus,10568964.0,1000275.0029999999
2016,7,florida,citrus,10959792.0,1075553.0399999998
2016,8,florida,citrus,10478292.0,989919.998
2016,9,florida,citrus,7903911.0,767554.0020000001
2016,10,florida,citrus,7798502.0,751614.001
2016,11,florida,citrus,7522784.0,723110.001
2016,12,florida,citrus,7926990.0,777523.0020000001
2016,1,florida,collier,19581.0,1520.282
2016,2,florida,collier,19063.0,1480.092
2016,3,florida,collier,19242.0,1493.94
2016,4,florida,collier,19827.0,1539.364
2016,5,florida,collier,19275.0,1496.475
2016,6,florida,collier,17616.0,1367.747
2016,7,florida,collier,18444.0,1432.012
2016,8,florida,collier,17915.0,1390.945
2016,9,florida,collier,16690.0,1295.799
2016,10,florida,collier,16099.0,1249.906
2016,11,florida,collier,17881.0,1388.319
2016,12,florida,collier,21189.0,1645.119
2016,1,florida,desoto,25462.0,2758.0
2016,2,florida,desoto,31989.0,3465.0
2016,3,florida,desoto,38839.0,4207.0
2016,4,florida,desoto,42052.0,4555.0
2016,5,florida,desoto,51108.0,5536.0
2016,6,florida,desoto,40215.0,4356.0
2016,7,florida,desoto,46917.0,5082.0
2016,8,florida,desoto,39153.0,4241.0
2016,9,florida,desoto,38894.0,4213.0
2016,10,florida,desoto,37214.0,4031.0
2016,11,florida,desoto,31509.0,3413.0
2016,12,florida,desoto,25785.0,2793.0
2016,1,florida,duval,19171138.0,2062261.4840000002
2016,2,florida,duval,15221861.0,1654485.116
2016,3,florida,duval,20727165.0,2029072.4940000002
2016,4,florida,duval,18429596.0,1776140.125
2016,5,florida,duval,22792014.0,2282602.3479999998
2016,6,florida,duval,24489403.0,2441206.2910000007
2016,7,florida,duval,29913826.0,3098654.509
2016,8,florida,duval,29777175.0,3166795.797
2016,9,florida,duval,25266509.0,2630271.815
2016,10,florida,duval,17647154.0,1893825.6139999998
2016,11,florida,duval,12636898.0,1373513.8180000002
2016,12,florida,duval,14133434.0,1560666.4050000003
2016,1,florida,escambia,5663366.0,365848.166
2016,2,florida,escambia,4275257.0,248160.071
2016,3,florida,escambia,2729455.0,75584.372
2016,4,florida,escambia,5076043.0,297459.15900000004
2016,5,florida,escambia,5692063.0,350155.2480000001
2016,6,florida,escambia,7501537.0,522831.09900000005
2016,7,florida,escambia,8280299.0,591906.614
2016,8,florida,escambia,7479187.0,515182.7910000001
2016,9,florida,escambia,6970165.0,473118.99199999997
2016,10,florida,escambia,6644312.0,433357.50499999995
2016,11,florida,escambia,3318944.0,156700.10300000003
2016,12,florida,escambia,5480182.0,319370.988
2016,1,florida,gadsden,286540.0,31037.648
2016,2,florida,gadsden,211047.0,22860.33
2016,3,florida,gadsden,162887.0,17643.689
2016,4,florida,gadsden,100519.0,10888.159
2016,5,florida,gadsden,123524.0,13380.019
2016,6,florida,gadsden,82084.0,8891.215
2016,7,florida,gadsden,78165.0,8466.754
2016,8,florida,gadsden,86160.0,9332.706
2016,9,florida,gadsden,62136.0,6730.468
2016,10,florida,gadsden,88451.0,9580.895
2016,11,florida,gadsden,55944.0,6059.783
2016,12,florida,gadsden,81799.0,8860.334
2016,1,florida,hamilton,287273.0,5986.0
2016,2,florida,hamilton,239749.0,1812.0
2016,3,florida,hamilton,280063.0,6647.0
2016,4,florida,hamilton,196149.0,1457.0
2016,5,florida,hamilton,39298.0,1.0
2016,6,florida,hamilton,171863.0,2145.0
2016,7,florida,hamilton,309038.0,5751.0
2016,8,florida,hamilton,284158.0,4778.0
2016,9,florida,hamilton,326767.0,7239.0
2016,10,florida,hamilton,346747.0,6817.0
2016,11,florida,hamilton,296244.0,6891.0
2016,12,florida,hamilton,302262.0,6476.0
2016,1,florida,hardee,3437297.0,376909.0
2016,2,florida,hardee,4184982.0,535235.0
2016,3,florida,hardee,6930461.0,849547.0
2016,4,florida,hardee,7911850.0,916220.0020000001
2016,5,florida,hardee,9559802.0,1061815.0
2016,6,florida,hardee,9102699.0,1040252.018
2016,7,florida,hardee,9068718.0,1084256.003
2016,8,florida,hardee,8909533.0,1086244.0
2016,9,florida,hardee,7703865.0,941488.0
2016,10,florida,hardee,5809829.0,726338.0
2016,11,florida,hardee,3758802.0,476294.0
2016,12,florida,hardee,2619688.0,328325.0
2016,1,florida,hendry,3483594.0,43117.99999999999
2016,2,florida,hendry,3854886.0,53174.00000000001
2016,3,florida,hendry,4243666.0,57106.0
2016,4,florida,hendry,4079782.0,56792.0
2016,5,florida,hendry,3265670.0,44754.0
2016,6,florida,hendry,672054.0,13463.999999999998
2016,7,florida,hendry,887454.0,17892.0
2016,8,florida,hendry,890778.0,19536.0
2016,9,florida,hendry,963724.0,23188.0
2016,10,florida,hendry,3427866.0,42790.0
2016,11,florida,hendry,4002930.0,54043.99999999999
2016,12,florida,hendry,4082790.0,57502.0
2016,1,florida,hernando,399412.0,23355.0
2016,2,florida,hernando,470421.0,27989.0
2016,3,florida,hernando,436445.0,24496.0
2016,4,florida,hernando,502229.0,27183.0
2016,5,florida,hernando,285568.0,21150.0
2016,6,florida,hernando,431756.0,30713.0
2016,7,florida,hernando,353938.0,26708.0
2016,8,florida,hernando,557848.0,30635.0
2016,9,florida,hernando,478350.0,37632.0
2016,10,florida,hernando,448900.0,30895.0
2016,11,florida,hernando,396220.0,28204.0
2016,12,florida,hernando,372784.0,27731.0
2016,1,florida,highlands,13376.0,754.184
2016,2,florida,highlands,12338.0,694.8779999999999
2016,3,florida,highlands,13518.0,761.95
2016,4,florida,highlands,14908.0,840.0619999999999
2016,5,florida,highlands,15502.0,873.098
2016,6,florida,highlands,17348.0,977.5720000000001
2016,7,florida,highlands,19894.0,1120.97
2016,8,florida,highlands,19492.0,1098.242
2016,9,florida,highlands,16462.0,927.502
2016,10,florida,highlands,15182.0,855.094
2016,11,florida,highlands,12166.0,685.28
2016,12,florida,highlands,12268.0,691.168
2016,1,florida,hillsborough,28611436.0,3143536.6000000006
2016,2,florida,hillsborough,23106747.0,2541056.755
2016,3,florida,hillsborough,27579449.0,2855774.078
2016,4,florida,hillsborough,26337699.0,2945068.2869999995
2016,5,florida,hillsborough,33008795.0,3537155.29
2016,6,florida,hillsborough,33652702.0,3572380.3590000006
2016,7,florida,hillsborough,39374419.0,4134249.1719999993
2016,8,florida,hillsborough,38568594.0,3997304.242
2016,9,florida,hillsborough,33055976.0,3264797.150000001
2016,10,florida,hillsborough,33730792.0,3336155.289
2016,11,florida,hillsborough,23363156.0,2260956.5889999997
2016,12,florida,hillsborough,29832920.0,2976255.3939999994
2016,1,florida,indian river,29001.0,1295.639
2016,2,florida,indian river,27256.0,1217.716
2016,3,florida,indian river,29272.0,1307.796
2016,4,florida,indian river,31901.0,1425.222
2016,5,florida,indian river,33196.0,1483.029
2016,6,florida,indian river,35527.0,1587.2340000000002
2016,7,florida,indian river,38153.0,1704.5529999999999
2016,8,florida,indian river,38200.0,1706.6589999999999
2016,9,florida,indian river,34463.0,1539.694
2016,10,florida,indian river,31289.0,1397.888
2016,11,florida,indian river,,
2016,12,florida,indian river,,
2016,1,florida,jackson,29619.0,2510.924
2016,2,florida,jackson,28836.0,2444.547
2016,3,florida,jackson,29106.0,2467.418
2016,4,florida,jackson,29990.0,2542.443
2016,5,florida,jackson,29155.0,2471.606
2016,6,florida,jackson,26647.0,2258.997
2016,7,florida,jackson,27899.0,2365.137
2016,8,florida,jackson,27099.0,2297.311
2016,9,florida,jackson,25245.0,2140.166
2016,10,florida,jackson,24351.0,2064.368
2016,11,florida,jackson,27048.0,2292.974
2016,12,florida,jackson,32051.0,2717.109
2016,1,florida,lake,167003.0,8694.844000000001
2016,2,florida,lake,164109.0,8626.132
2016,3,florida,lake,171357.0,9063.625999999998
2016,4,florida,lake,152656.0,8002.834
2016,5,florida,lake,189959.0,10339.461
2016,6,florida,lake,146597.0,7337.125
2016,7,florida,lake,184572.0,10521.099
2016,8,florida,lake,191747.0,10301.581
2016,9,florida,lake,184182.0,9512.007000000001
2016,10,florida,lake,146175.0,7368.554
2016,11,florida,lake,144586.0,7679.112000000001
2016,12,florida,lake,182998.0,9688.625
2016,1,florida,lee,15770171.0,2128027.0
2016,2,florida,lee,16554636.0,2244628.9999999995
2016,3,florida,lee,15472378.0,2021699.9999999998
2016,4,florida,lee,16966932.0,2274130.0
2016,5,florida,lee,17919138.0,2425119.0
2016,6,florida,lee,17458508.0,2332498.0
2016,7,florida,lee,20964720.0,2714834.0
2016,8,florida,lee,20815092.0,2786383.0
2016,9,florida,lee,18445976.0,2535419.0000000005
2016,10,florida,lee,17931025.0,2449012.0
2016,11,florida,lee,16069670.0,2163877.9999999995
2016,12,florida,lee,17785987.0,2375976.135
2016,1,florida,leon,2996336.0,374748.24
2016,2,florida,leon,2614797.0,320603.837
2016,3,florida,leon,3854565.0,451711.379
2016,4,florida,leon,4495451.0,517843.518
2016,5,florida,leon,4745556.0,542396.976
2016,6,florida,leon,4284985.0,491518.084
2016,7,florida,leon,4337605.0,491265.602
2016,8,florida,leon,4430986.0,516456.872
2016,9,florida,leon,4007334.0,455162.467
2016,10,florida,leon,3819389.0,443998.483
2016,11,florida,leon,2041942.0,195544.64
2016,12,florida,leon,2008123.0,195557.902
2016,1,florida,liberty,194380.0,9543.0
2016,2,florida,liberty,177176.0,8991.0
2016,3,florida,liberty,186040.0,9687.0
2016,4,florida,liberty,163319.0,8083.0
2016,5,florida,liberty,188484.0,9873.0
2016,6,florida,liberty,70440.0,3673.0
2016,7,florida,liberty,149850.0,7732.0
2016,8,florida,liberty,189628.0,9591.0
2016,9,florida,liberty,184425.0,9382.0
2016,10,florida,liberty,135772.0,6894.0
2016,11,florida,liberty,157413.0,8875.0
2016,12,florida,liberty,178792.0,9750.0
2016,1,florida,manatee,9124831.0,1259641.332
2016,2,florida,manatee,8013699.0,1028540.061
2016,3,florida,manatee,10349232.0,1354255.673
2016,4,florida,manatee,9678258.0,1292140.3839999998
2016,5,florida,manatee,12015852.0,1512019.035
2016,6,florida,manatee,12956318.0,1614069.148
2016,7,florida,manatee,16827405.0,1982853.38
2016,8,florida,manatee,14643031.0,1792810.9129999997
2016,9,florida,manatee,11092576.0,1393562.109
2016,10,florida,manatee,10623097.0,1392546.6819999998
2016,11,florida,manatee,8101588.0,1156688.939
2016,12,florida,manatee,8168311.0,1188368.3399999999
2016,1,florida,marion,21649.0,1982.43
2016,2,florida,marion,21077.0,1930.023
2016,3,florida,marion,21274.0,1948.08
2016,4,florida,marion,21921.0,2007.313
2016,5,florida,marion,21310.0,1951.386
2016,6,florida,marion,19477.0,1783.527
2016,7,florida,marion,20392.0,1867.327
2016,8,florida,marion,19807.0,1813.776
2016,9,florida,marion,18452.0,1689.707
2016,10,florida,marion,17799.0,1629.863
2016,11,florida,marion,19770.0,1810.352
2016,12,florida,marion,23427.0,2145.216
2016,1,florida,martin,9406460.0,1207060.008
2016,2,florida,martin,9255756.0,1193390.0
2016,3,florida,martin,13051933.0,1648534.002
2016,4,florida,martin,13743380.0,1779248.0019999999
2016,5,florida,martin,16857596.0,2092301.008
2016,6,florida,martin,17222664.0,2082806.9899999995
2016,7,florida,martin,20591924.0,2480027.9899999998
2016,8,florida,martin,22906616.0,2844705.011
2016,9,florida,martin,19405432.0,2433270.994
2016,10,florida,martin,16079602.0,2088179.008
2016,11,florida,martin,11816276.0,1580358.0019999999
2016,12,florida,martin,6954780.0,984570.0
2016,1,florida,miami dade,101011514.0,10546644.950000005
2016,2,florida,miami dade,94590381.0,9838768.465
2016,3,florida,miami dade,93013473.0,9522398.224999998
2016,4,florida,miami dade,64820807.0,7245302.439000004
2016,5,florida,miami dade,101624845.0,10684958.637000006
2016,6,florida,miami dade,101525584.0,10720996.716
2016,7,florida,miami dade,102933263.0,10995315.023000004
2016,8,florida,miami dade,108315598.0,11496348.916000001
2016,9,florida,miami dade,102321857.0,10736546.515999995
2016,10,florida,miami dade,102549873.0,10844485.628999999
2016,11,florida,miami dade,97903169.0,10294915.519000001
2016,12,florida,miami dade,100440527.0,10501789.001
2016,1,florida,monroe,902.0,56.120999999999995
2016,2,florida,monroe,347.0,22.096
2016,3,florida,monroe,763.0,48.29600000000001
2016,4,florida,monroe,949.0,60.19
2016,5,florida,monroe,502.0,32.094
2016,6,florida,monroe,1734.0,109.563
2016,7,florida,monroe,5259.0,332.09900000000005
2016,8,florida,monroe,3878.0,245.507
2016,9,florida,monroe,521.0,32.808
2016,10,florida,monroe,1422.0,89.77699999999999
2016,11,florida,monroe,1821.0,114.81299999999999
2016,12,florida,monroe,977.0,61.635999999999996
2016,1,florida,nassau,3953220.0,133584.45200000005
2016,2,florida,nassau,4086813.0,123862.37500000001
2016,3,florida,nassau,4446297.0,138343.69799999997
2016,4,florida,nassau,4755198.0,145878.21300000005
2016,5,florida,nassau,4443990.0,135355.24599999996
2016,6,florida,nassau,4050630.0,129712.96599999999
2016,7,florida,nassau,4818513.0,169820.28299999997
2016,8,florida,nassau,3815850.0,138666.60700000002
2016,9,florida,nassau,3018594.0,110873.77299999999
2016,10,florida,nassau,2641721.0,79594.66599999997
2016,11,florida,nassau,3203506.0,121050.92699999997
2016,12,florida,nassau,4938437.0,182320.49300000002
2016,1,florida,orange,9158299.0,1030196.2400000001
2016,2,florida,orange,11425591.0,1186180.949
2016,3,florida,orange,11840343.0,1223154.6369999999
2016,4,florida,orange,9066374.0,1029479.6510000002
2016,5,florida,orange,9632840.0,1108684.109
2016,6,florida,orange,10404070.0,1217283.344
2016,7,florida,orange,11207452.0,1321221.727
2016,8,florida,orange,13073834.0,1434235.6160000002
2016,9,florida,orange,14193329.0,1556698.4969999997
2016,10,florida,orange,11300242.0,1264499.175
2016,11,florida,orange,11921943.0,1240163.3360000004
2016,12,florida,orange,12842734.0,1311462.229
2016,1,florida,osceola,4692104.0,642326.0
2016,2,florida,osceola,3791914.0,516866.0
2016,3,florida,osceola,4597803.0,590535.311
2016,4,florida,osceola,4904743.0,635113.973
2016,5,florida,osceola,6036234.0,754041.524
2016,6,florida,osceola,7939337.0,932650.239
2016,7,florida,osceola,8225698.0,957025.736
2016,8,florida,osceola,7552532.0,912906.589
2016,9,florida,osceola,5310247.0,639649.957
2016,10,florida,osceola,3983649.0,525871.668
2016,11,florida,osceola,4626021.0,634884.726
2016,12,florida,osceola,3366282.0,460676.277
2016,1,florida,palm beach,17017506.0,2086615.74
2016,2,florida,palm beach,15023914.0,1952819.884
2016,3,florida,palm beach,16698510.0,2029618.6860000002
2016,4,florida,palm beach,17214157.0,2244360.7080000006
2016,5,florida,palm beach,16444438.0,2088320.8560000001
2016,6,florida,palm beach,18888264.0,2571157.917999999
2016,7,florida,palm beach,20179298.0,2722846.987
2016,8,florida,palm beach,18917708.0,2609268.5349999997
2016,9,florida,palm beach,18877305.0,2582734.49
2016,10,florida,palm beach,18113490.0,2408561.8310000002
2016,11,florida,palm beach,15355029.0,1971127.2539999997
2016,12,florida,palm beach,17318069.0,2253674.9590000003
2016,1,florida,pasco,1965546.0,168510.0
2016,2,florida,pasco,2200953.0,190955.0
2016,3,florida,pasco,5338137.0,505109.0
2016,4,florida,pasco,5086392.0,481418.0
2016,5,florida,pasco,8169223.0,760052.0
2016,6,florida,pasco,6456655.0,592528.0
2016,7,florida,pasco,6869895.0,623241.0
2016,8,florida,pasco,5757788.0,524203.0
2016,9,florida,pasco,5332264.0,488872.0
2016,10,florida,pasco,4478738.0,408343.0
2016,11,florida,pasco,2001206.0,176481.0
2016,12,florida,pasco,1697337.0,137943.0
2016,1,florida,pinellas,15062134.0,1967001.67
2016,2,florida,pinellas,14780749.0,1965476.62
2016,3,florida,pinellas,11220868.0,1499787.543
2016,4,florida,pinellas,9930746.0,967117.216
2016,5,florida,pinellas,14433463.0,1267399.6349999998
2016,6,florida,pinellas,16100854.0,1843604.4159999997
2016,7,florida,pinellas,17213202.0,2262776.976
2016,8,florida,pinellas,17108980.0,2260732.516
2016,9,florida,pinellas,16062166.0,2101348.2729999996
2016,10,florida,pinellas,12039886.0,1347929.6159999997
2016,11,florida,pinellas,12472154.0,1094112.277
2016,12,florida,pinellas,13003964.0,1726060.2419999999
2016,1,florida,polk,27312518.0,3227061.5159999994
2016,2,florida,polk,22751592.0,2897580.1440000003
2016,3,florida,polk,22830855.0,2884241.0789999994
2016,4,florida,polk,22115377.0,2806576.556999999
2016,5,florida,polk,27156681.0,3148026.8499999996
2016,6,florida,polk,34883609.0,3915619.9160000016
2016,7,florida,polk,38020859.0,4296346.087
2016,8,florida,polk,38277628.0,4302737.428
2016,9,florida,polk,38963086.0,4208133.424999999
2016,10,florida,polk,33172174.0,3667762.752999999
2016,11,florida,polk,25792535.0,2857703.2619999996
2016,12,florida,polk,27233523.0,2984985.338
2016,1,florida,putnam,9047032.0,751466.002
2016,2,florida,putnam,8341350.0,676983.005
2016,3,florida,putnam,6029351.0,439899.9979999999
2016,4,florida,putnam,6997038.0,526082.002
2016,5,florida,putnam,8692222.0,697291.0030000003
2016,6,florida,putnam,8500307.0,748115.0
2016,7,florida,putnam,9511147.0,822674.0009999999
2016,8,florida,putnam,8343241.0,699931.0020000001
2016,9,florida,putnam,8881138.0,764053.004
2016,10,florida,putnam,7911121.0,630559.9970000001
2016,11,florida,putnam,7797949.0,676816.002
2016,12,florida,putnam,9698562.0,845518.002
2016,1,florida,santa rosa,1348484.0,176526.297
2016,2,florida,santa rosa,1239322.0,162150.979
