County,Temperature,Altimeter,Year,Month,Day,State,State Code,County Code,AQI,Category,Defining Parameter,Site Num,Total Emissions,CO2,Methane,Nitrous Oxide,HFC,PFC,SF6,NF3,Other Fluorane,HFE,Short Lived Compounds,Other GHG,Biogenic CO2,Stationary Combustion,Income,Region,Population,pp_consumed_MMBtu,pp_net_gen_MWh,AQI_PM2.5_88101,AQI_PM2.5_88502,AQI_PM2.5,AQI_PM10,AQI_CO,AQI_NO2,AQI_Ozone,AQI_SO2
fresno,16.302105263157895,100186.26,2016,5,9,california,6.0,19.0,61.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,33.0,23.0,33.0,14.0,3.0,8.0,49.0,1.0
fresno,16.302105263157895,100186.26,2016,5,9,california,6.0,19.0,61.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,33.0,23.0,33.0,13.0,3.0,8.0,49.0,1.0
fresno,26.69,100649.065,2016,5,12,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,47.0,43.0,47.0,33.0,3.0,12.0,119.0,4.0
fresno,26.69,100649.065,2016,5,12,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,47.0,43.0,47.0,35.0,3.0,12.0,119.0,4.0
fresno,26.69,100649.065,2016,5,12,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,47.0,43.0,47.0,33.0,3.0,12.0,119.0,4.0
fresno,26.69,100649.065,2016,5,12,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,47.0,43.0,47.0,35.0,3.0,12.0,119.0,4.0
fresno,26.69,100649.065,2016,5,12,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,45.0,43.0,45.0,33.0,3.0,12.0,119.0,4.0
fresno,26.69,100649.065,2016,5,12,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,45.0,43.0,45.0,35.0,3.0,12.0,119.0,4.0
fresno,26.69,100649.065,2016,5,12,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,51.0,43.0,51.0,33.0,3.0,12.0,119.0,4.0
fresno,26.69,100649.065,2016,5,12,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,51.0,43.0,51.0,35.0,3.0,12.0,119.0,4.0
fresno,21.51,100399.60199999998,2016,5,15,california,6.0,19.0,45.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,13.0,10.0,13.0,9.0,2.0,3.0,43.0,0.0
fresno,21.51,100399.60199999998,2016,5,15,california,6.0,19.0,45.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,13.0,10.0,13.0,11.0,2.0,3.0,43.0,0.0
fresno,21.51,100399.60199999998,2016,5,15,california,6.0,19.0,45.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,8.0,10.0,10.0,9.0,2.0,3.0,43.0,0.0
fresno,21.51,100399.60199999998,2016,5,15,california,6.0,19.0,45.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,8.0,10.0,10.0,11.0,2.0,3.0,43.0,0.0
fresno,21.51,100399.60199999998,2016,5,15,california,6.0,19.0,45.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,12.0,10.0,12.0,9.0,2.0,3.0,43.0,0.0
fresno,21.51,100399.60199999998,2016,5,15,california,6.0,19.0,45.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,12.0,10.0,12.0,11.0,2.0,3.0,43.0,0.0
fresno,25.287692307692307,100493.45285714287,2016,5,18,california,6.0,19.0,84.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,30.0,29.0,30.0,27.0,6.0,24.0,67.0,3.0
fresno,25.287692307692307,100493.45285714287,2016,5,18,california,6.0,19.0,84.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,30.0,29.0,30.0,26.0,6.0,24.0,67.0,3.0
fresno,25.287692307692307,100493.45285714287,2016,5,18,california,6.0,19.0,84.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,23.0,29.0,29.0,27.0,6.0,24.0,67.0,3.0
fresno,25.287692307692307,100493.45285714287,2016,5,18,california,6.0,19.0,84.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,23.0,29.0,29.0,26.0,6.0,24.0,67.0,3.0
fresno,25.287692307692307,100493.45285714287,2016,5,18,california,6.0,19.0,84.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,29.0,29.0,29.0,27.0,6.0,24.0,67.0,3.0
fresno,25.287692307692307,100493.45285714287,2016,5,18,california,6.0,19.0,84.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,29.0,29.0,29.0,26.0,6.0,24.0,67.0,3.0
fresno,14.62736842105263,100054.192,2016,5,21,california,6.0,19.0,42.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,14.0,13.0,14.0,19.0,2.0,5.0,39.0,0.0
fresno,14.62736842105263,100054.192,2016,5,21,california,6.0,19.0,42.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,14.0,13.0,14.0,17.0,2.0,5.0,39.0,0.0
fresno,14.62736842105263,100054.192,2016,5,21,california,6.0,19.0,42.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,15.0,13.0,15.0,19.0,2.0,5.0,39.0,0.0
fresno,14.62736842105263,100054.192,2016,5,21,california,6.0,19.0,42.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,15.0,13.0,15.0,17.0,2.0,5.0,39.0,0.0
fresno,14.62736842105263,100054.192,2016,5,21,california,6.0,19.0,42.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,14.0,13.0,14.0,19.0,2.0,5.0,39.0,0.0
fresno,14.62736842105263,100054.192,2016,5,21,california,6.0,19.0,42.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,14.0,13.0,14.0,17.0,2.0,5.0,39.0,0.0
fresno,18.11131578947369,99898.4175,2016,5,24,california,6.0,19.0,37.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,12.0,11.0,12.0,12.0,2.0,5.0,33.0,0.0
fresno,18.11131578947369,99898.4175,2016,5,24,california,6.0,19.0,37.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,12.0,11.0,12.0,13.0,2.0,5.0,33.0,0.0
fresno,18.11131578947369,99898.4175,2016,5,24,california,6.0,19.0,37.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,12.0,11.0,12.0,12.0,2.0,5.0,33.0,0.0
fresno,18.11131578947369,99898.4175,2016,5,24,california,6.0,19.0,37.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,12.0,11.0,12.0,13.0,2.0,5.0,33.0,0.0
fresno,18.11131578947369,99898.4175,2016,5,24,california,6.0,19.0,37.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,14.0,11.0,14.0,12.0,2.0,5.0,33.0,0.0
fresno,18.11131578947369,99898.4175,2016,5,24,california,6.0,19.0,37.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,14.0,11.0,14.0,13.0,2.0,5.0,33.0,0.0
fresno,18.11131578947369,99898.4175,2016,5,24,california,6.0,19.0,37.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,25.0,11.0,25.0,12.0,2.0,5.0,33.0,0.0
fresno,18.11131578947369,99898.4175,2016,5,24,california,6.0,19.0,37.0,Good,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,25.0,11.0,25.0,13.0,2.0,5.0,33.0,0.0
fresno,21.612051282051286,100380.9775,2016,5,27,california,6.0,19.0,74.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,34.0,33.0,34.0,27.0,3.0,10.0,58.0,1.0
fresno,21.612051282051286,100380.9775,2016,5,27,california,6.0,19.0,74.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,34.0,33.0,34.0,27.0,3.0,10.0,58.0,1.0
fresno,21.612051282051286,100380.9775,2016,5,27,california,6.0,19.0,74.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,28.0,33.0,33.0,27.0,3.0,10.0,58.0,1.0
fresno,21.612051282051286,100380.9775,2016,5,27,california,6.0,19.0,74.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,28.0,33.0,33.0,27.0,3.0,10.0,58.0,1.0
fresno,21.612051282051286,100380.9775,2016,5,27,california,6.0,19.0,74.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,44.0,33.0,44.0,27.0,3.0,10.0,58.0,1.0
fresno,21.612051282051286,100380.9775,2016,5,27,california,6.0,19.0,74.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,44.0,33.0,44.0,27.0,3.0,10.0,58.0,1.0
fresno,26.60282051282051,100318.32800000001,2016,5,30,california,6.0,19.0,101.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,44.0,45.0,45.0,31.0,2.0,7.0,97.0,3.0
fresno,26.60282051282051,100318.32800000001,2016,5,30,california,6.0,19.0,101.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,44.0,45.0,45.0,30.0,2.0,7.0,97.0,3.0
fresno,26.60282051282051,100318.32800000001,2016,5,30,california,6.0,19.0,101.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,46.0,45.0,46.0,31.0,2.0,7.0,97.0,3.0
fresno,26.60282051282051,100318.32800000001,2016,5,30,california,6.0,19.0,101.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,46.0,45.0,46.0,30.0,2.0,7.0,97.0,3.0
fresno,26.60282051282051,100318.32800000001,2016,5,30,california,6.0,19.0,101.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,51.0,45.0,51.0,31.0,2.0,7.0,97.0,3.0
fresno,26.60282051282051,100318.32800000001,2016,5,30,california,6.0,19.0,101.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,5532535.0,589783.788,51.0,45.0,51.0,30.0,2.0,7.0,97.0,3.0
fresno,31.547105263157892,99322.73,2016,6,2,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,41.0,46.0,46.0,39.0,3.0,13.0,112.0,6.0
fresno,31.547105263157892,99322.73,2016,6,2,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,41.0,46.0,46.0,38.0,3.0,13.0,112.0,6.0
fresno,31.547105263157892,99322.73,2016,6,2,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,38.0,46.0,46.0,39.0,3.0,13.0,112.0,6.0
fresno,31.547105263157892,99322.73,2016,6,2,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,38.0,46.0,46.0,38.0,3.0,13.0,112.0,6.0
fresno,31.547105263157892,99322.73,2016,6,2,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,54.0,46.0,54.0,39.0,3.0,13.0,112.0,6.0
fresno,31.547105263157892,99322.73,2016,6,2,california,6.0,19.0,140.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,54.0,46.0,54.0,38.0,3.0,13.0,112.0,6.0
fresno,33.190571428571424,100110.065,2016,6,5,california,6.0,19.0,147.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,43.0,45.0,45.0,33.0,3.0,8.0,126.0,4.0
fresno,33.190571428571424,100110.065,2016,6,5,california,6.0,19.0,147.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,43.0,45.0,45.0,33.0,3.0,8.0,126.0,4.0
fresno,33.190571428571424,100110.065,2016,6,5,california,6.0,19.0,147.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,43.0,45.0,45.0,33.0,3.0,8.0,126.0,4.0
fresno,33.190571428571424,100110.065,2016,6,5,california,6.0,19.0,147.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,43.0,45.0,45.0,33.0,3.0,8.0,126.0,4.0
fresno,33.190571428571424,100110.065,2016,6,5,california,6.0,19.0,147.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,39.0,45.0,45.0,33.0,3.0,8.0,126.0,4.0
fresno,33.190571428571424,100110.065,2016,6,5,california,6.0,19.0,147.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,39.0,45.0,45.0,33.0,3.0,8.0,126.0,4.0
fresno,33.190571428571424,100110.065,2016,6,5,california,6.0,19.0,147.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,45.0,45.0,45.0,33.0,3.0,8.0,126.0,4.0
fresno,33.190571428571424,100110.065,2016,6,5,california,6.0,19.0,147.0,Unhealthy for Sensitive Groups,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,45.0,45.0,45.0,33.0,3.0,8.0,126.0,4.0
fresno,32.52594594594595,99945.824,2016,6,8,california,6.0,19.0,87.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,29.0,31.0,31.0,30.0,2.0,7.0,61.0,1.0
fresno,32.52594594594595,99945.824,2016,6,8,california,6.0,19.0,87.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,29.0,31.0,31.0,28.0,2.0,7.0,61.0,1.0
fresno,32.52594594594595,99945.824,2016,6,8,california,6.0,19.0,87.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,23.0,31.0,31.0,30.0,2.0,7.0,61.0,1.0
fresno,32.52594594594595,99945.824,2016,6,8,california,6.0,19.0,87.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,23.0,31.0,31.0,28.0,2.0,7.0,61.0,1.0
fresno,32.52594594594595,99945.824,2016,6,8,california,6.0,19.0,87.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,35.0,31.0,35.0,30.0,2.0,7.0,61.0,1.0
fresno,32.52594594594595,99945.824,2016,6,8,california,6.0,19.0,87.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,35.0,31.0,35.0,28.0,2.0,7.0,61.0,1.0
fresno,25.29,100149.008,2016,6,11,california,6.0,19.0,67.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,26.0,28.0,28.0,31.0,2.0,6.0,50.0,1.0
fresno,25.29,100149.008,2016,6,11,california,6.0,19.0,67.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,26.0,28.0,28.0,32.0,2.0,6.0,50.0,1.0
fresno,25.29,100149.008,2016,6,11,california,6.0,19.0,67.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,29.0,28.0,29.0,31.0,2.0,6.0,50.0,1.0
fresno,25.29,100149.008,2016,6,11,california,6.0,19.0,67.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,29.0,28.0,29.0,32.0,2.0,6.0,50.0,1.0
fresno,25.29,100149.008,2016,6,11,california,6.0,19.0,67.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,30.0,28.0,30.0,31.0,2.0,6.0,50.0,1.0
fresno,25.29,100149.008,2016,6,11,california,6.0,19.0,67.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,30.0,28.0,30.0,32.0,2.0,6.0,50.0,1.0
fresno,26.41333333333333,99796.82333333332,2016,6,14,california,6.0,19.0,71.0,Moderate,Ozone,11.0,1117468.4900000002,976976.0,139857.75,634.7399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608.6,509705.532,40101.0,4.0,979534.0,7094287.0,792384.9040000002,18.0,19.0,19.0,25.0,2.0,5.0,67.0,1.0
