air_temp_set_1,altimeter_set_1,precip_accum_24_hour_set_1,relative_humidity_set_1,wind_speed_set_1,Date,State,County
,,,,,2016-09-30,IL,Jo%Daviess
,,,,,2016-10-01,IL,Jo%Daviess
,,,,,2016-10-02,IL,Jo%Daviess
,,,,,2016-10-03,IL,Jo%Daviess
,,,,,2016-10-04,IL,Jo%Daviess
,,,,,2016-10-05,IL,Jo%Daviess
,,,,,2016-10-06,IL,Jo%Daviess
,,,,,2016-10-07,IL,Jo%Daviess
,,,,,2016-10-08,IL,Jo%Daviess
,,,,,2016-10-09,IL,Jo%Daviess
,,,,,2016-10-10,IL,Jo%Daviess
,,,,,2016-10-11,IL,Jo%Daviess
,,,,,2016-10-12,IL,Jo%Daviess
,,,,,2016-10-13,IL,Jo%Daviess
,,,,,2016-10-14,IL,Jo%Daviess
,,,,,2016-10-15,IL,Jo%Daviess
,,,,,2016-10-16,IL,Jo%Daviess
,,,,,2016-10-17,IL,Jo%Daviess
,,,,,2016-10-18,IL,Jo%Daviess
,,,,,2016-10-19,IL,Jo%Daviess
,,,,,2016-10-20,IL,Jo%Daviess
,,,,,2016-10-21,IL,Jo%Daviess
,,,,,2016-10-22,IL,Jo%Daviess
,,,,,2016-10-23,IL,Jo%Daviess
,,,,,2016-10-24,IL,Jo%Daviess
,,,,,2016-10-25,IL,Jo%Daviess
,,,,,2016-10-26,IL,Jo%Daviess
,,,,,2016-10-27,IL,Jo%Daviess
,,,,,2016-10-28,IL,Jo%Daviess
,,,,,2016-10-29,IL,Jo%Daviess
,,,,,2016-10-30,IL,Jo%Daviess
,,,,,2016-10-31,IL,Jo%Daviess
,,,,,2016-11-01,IL,Jo%Daviess
,,,,,2016-11-02,IL,Jo%Daviess
,,,,,2016-11-03,IL,Jo%Daviess
,,,,,2016-11-04,IL,Jo%Daviess
,,,,,2016-11-05,IL,Jo%Daviess
,,,,,2016-11-06,IL,Jo%Daviess
,,,,,2016-11-07,IL,Jo%Daviess
,,,,,2016-11-08,IL,Jo%Daviess
,,,,,2016-11-09,IL,Jo%Daviess
,,,,,2016-11-10,IL,Jo%Daviess
,,,,,2016-11-11,IL,Jo%Daviess
,,,,,2016-11-12,IL,Jo%Daviess
,,,,,2016-11-13,IL,Jo%Daviess
,,,,,2016-11-14,IL,Jo%Daviess
,,,,,2016-11-15,IL,Jo%Daviess
,,,,,2016-11-16,IL,Jo%Daviess
,,,,,2016-11-17,IL,Jo%Daviess
,,,,,2016-11-18,IL,Jo%Daviess
,,,,,2016-11-19,IL,Jo%Daviess
,,,,,2016-11-20,IL,Jo%Daviess
,,,,,2016-11-21,IL,Jo%Daviess
,,,,,2016-11-22,IL,Jo%Daviess
,,,,,2016-11-23,IL,Jo%Daviess
,,,,,2016-11-24,IL,Jo%Daviess
,,,,,2016-11-25,IL,Jo%Daviess
,,,,,2016-11-26,IL,Jo%Daviess
,,,,,2016-11-27,IL,Jo%Daviess
,,,,,2016-11-28,IL,Jo%Daviess
,,,,,2016-11-29,IL,Jo%Daviess
,,,,,2016-11-30,IL,Jo%Daviess
,,,,,2016-12-01,IL,Jo%Daviess
,,,,,2016-12-02,IL,Jo%Daviess
,,,,,2016-12-03,IL,Jo%Daviess
,,,,,2016-12-04,IL,Jo%Daviess
,,,,,2016-12-05,IL,Jo%Daviess
,,,,,2016-12-06,IL,Jo%Daviess
,,,,,2016-12-07,IL,Jo%Daviess
,,,,,2016-12-08,IL,Jo%Daviess
,,,,,2016-12-09,IL,Jo%Daviess
,,,,,2016-12-10,IL,Jo%Daviess
,,,,,2016-12-11,IL,Jo%Daviess
,,,,,2016-12-12,IL,Jo%Daviess
,,,,,2016-12-13,IL,Jo%Daviess
,,,,,2016-12-14,IL,Jo%Daviess
,,,,,2016-12-15,IL,Jo%Daviess
,,,,,2016-12-16,IL,Jo%Daviess
,,,,,2016-12-17,IL,Jo%Daviess
,,,,,2016-12-18,IL,Jo%Daviess
,,,,,2016-12-19,IL,Jo%Daviess
,,,,,2016-12-20,IL,Jo%Daviess
,,,,,2016-12-21,IL,Jo%Daviess
,,,,,2016-12-22,IL,Jo%Daviess
,,,,,2016-12-23,IL,Jo%Daviess
,,,,,2016-12-24,IL,Jo%Daviess
,,,,,2016-12-25,IL,Jo%Daviess
,,,,,2016-12-26,IL,Jo%Daviess
,,,,,2016-12-27,IL,Jo%Daviess
,,,,,2016-12-28,IL,Jo%Daviess
,,,,,2016-12-29,IL,Jo%Daviess
,,,,,2016-12-30,IL,Jo%Daviess
-4.44,102844.57,,84.0,0.0,2016-01-01,IL,Kane
-3.33,101727.07,0.0,83.0,4.93,2016-01-02,IL,Kane
-2.22,101303.765,0.127,84.5,2.01,2016-01-03,IL,Kane
-3.33,102167.3,0.0,83.5,0.67,2016-01-04,IL,Kane
-3.335,103098.54999999999,1.016,70.5,0.0,2016-01-05,IL,Kane
-2.5,102573.66,0.254,79.0,2.02,2016-01-06,IL,Kane
,,,,,2016-01-07,IL,Kane
2.22,101354.56,0.254,72.0,1.555,2016-01-08,IL,Kane
4.260000000000001,100270.91666666667,14.732,96.0,0.0,2016-01-09,IL,Kane
,,,,,2016-01-10,IL,Kane
-16.67,101456.15,0.0,83.0,0.0,2016-01-11,IL,Kane
-8.055,100440.23999999999,0.0,96.0,0.895,2016-01-12,IL,Kane
-15.0,101828.66,0.0,71.0,0.0,2016-01-13,IL,Kane
-6.67,100304.78,0.0,84.0,2.23,2016-01-14,IL,Kane
2.5,99932.28,2.794,94.0,1.795,2016-01-15,IL,Kane
-3.89,,,,5.81,2016-01-16,IL,Kane
-6.67,100880.47,0.0,73.5,2.685,2016-01-17,IL,Kane
-18.1925,101839.94333333334,0.0,69.0,3.0149999999999997,2016-01-18,IL,Kane
-16.67,102336.62,0.0,70.0,1.34,2016-01-19,IL,Kane
-10.56,102742.98,0.0,65.0,0.0,2016-01-20,IL,Kane
-10.0,102133.43,0.254,81.0,0.0,2016-01-21,IL,Kane
-6.296666666666667,102692.185,0.0,78.5,0.7366666666666667,2016-01-22,IL,Kane
-4.165,102235.02,0.0,89.0,2.025,2016-01-23,IL,Kane
,,,,,2016-01-24,IL,Kane
-2.5,101151.38,0.0,86.5,0.0,2016-01-25,IL,Kane
1.11,100237.06,1.27,94.0,2.47,2016-01-26,IL,Kane
,,,,,2016-01-27,IL,Kane
,,,,,2016-01-28,IL,Kane
-1.1099999999999999,100609.56,0.0,76.0,2.455,2016-01-29,IL,Kane
-1.3,100795.81,0.0,64.0,1.9366666666666668,2016-01-30,IL,Kane
,,,,,2016-01-31,IL,Kane
2.4066666666666667,100564.40333333334,0.9313333333333333,95.0,1.3433333333333335,2016-02-01,IL,Kane
-2.7800000000000002,101185.24,0.254,96.0,1.795,2016-02-02,IL,Kane
2.8,100000.01,,95.82,4.12,2016-02-03,IL,Kane
-3.89,,,,4.94,2016-02-04,IL,Kane
-3.055,102201.16,0.0,74.0,0.885,2016-02-05,IL,Kane
-1.8533333333333335,102776.84333333334,0.0,77.0,0.15,2016-02-06,IL,Kane
1.665,102099.57,0.0,79.0,0.0,2016-02-07,IL,Kane
3.33,101015.92,,77.0,0.0,2016-02-08,IL,Kane
-3.89,101049.79,0.0,83.0,0.9,2016-02-09,IL,Kane
,,,,,2016-02-10,IL,Kane
-10.835,102065.705,0.0,66.0,0.45,2016-02-11,IL,Kane
-8.335,102742.985,0.0,60.5,0.225,2016-02-12,IL,Kane
-9.44,102844.57,0.0,48.0,0.9,2016-02-13,IL,Kane
-11.39,103454.12,0.0,55.0,0.0,2016-02-14,IL,Kane
-9.443333333333333,101574.67499999999,0.0,92.5,2.983333333333333,2016-02-15,IL,Kane
-5.0,101320.7,0.0,97.0,2.0100000000000002,2016-02-16,IL,Kane
-2.5,101252.97,1.016,95.0,0.225,2016-02-17,IL,Kane
-3.8899999999999997,102590.59,0.508,63.5,0.0,2016-02-18,IL,Kane
4.44,101456.15,0.508,73.0,3.58,2016-02-19,IL,Kane
8.335,100728.08,4.826,74.5,4.244999999999999,2016-02-20,IL,Kane
6.390000000000001,101693.2,0.0,68.0,1.12,2016-02-21,IL,Kane
-0.56,,,,3.14,2016-02-22,IL,Kane
2.22,101320.7,0.0,79.0,0.895,2016-02-23,IL,Kane
1.11,,,,3.14,2016-02-24,IL,Kane
-2.78,99796.82,0.254,,2.91,2016-02-25,IL,Kane
-0.5533333333333332,102014.905,0.0,65.0,1.4900000000000002,2016-02-26,IL,Kane
-0.56,102065.70333333332,0.0,76.33333333333333,0.7466666666666667,2016-02-27,IL,Kane
10.0,101185.24,0.0,51.0,0.0,2016-02-28,IL,Kane
11.39,100067.735,0.0,70.0,2.455,2016-02-29,IL,Kane
7.401486830834377e-17,101269.9,1.651,76.0,6.55,2016-03-01,IL,Kane
,,,,,2016-03-02,IL,Kane
-1.67,102167.3,1.27,49.0,0.0,2016-03-03,IL,Kane
-1.3,102014.91,1.778,88.5,1.6433333333333333,2016-03-04,IL,Kane
,,,,,2016-03-05,IL,Kane
,,,,,2016-03-06,IL,Kane
,,,,,2016-03-07,IL,Kane
13.89,100880.47,0.0,74.0,0.9,2016-03-08,IL,Kane
16.665,100778.88,0.0,68.0,2.6950000000000003,2016-03-09,IL,Kane
13.335,101049.79000000001,9.398,76.0,0.67,2016-03-10,IL,Kane
10.0,102336.62,0.0,68.0,0.45,2016-03-11,IL,Kane
11.67,101930.25,0.0,51.0,0.9,2016-03-12,IL,Kane
13.055,102031.84,0.0,66.0,1.34,2016-03-13,IL,Kane
,,,,,2016-03-14,IL,Kane
10.224,100677.28666666667,4.8260000000000005,88.0,0.7875000000000001,2016-03-15,IL,Kane
15.280000000000001,99746.025,0.0,80.0,3.355,2016-03-16,IL,Kane
10.0,100982.06,12.7,52.0,3.13,2016-03-17,IL,Kane
10.280000000000001,101320.70000000001,0.254,43.0,1.565,2016-03-18,IL,Kane
4.725,101743.995,0.0,75.5,1.79,2016-03-19,IL,Kane
2.78,102285.815,0.0,77.0,1.345,2016-03-20,IL,Kane
5.279999999999999,102116.5,0.0,51.0,0.45,2016-03-21,IL,Kane
6.109999999999999,101896.38,0.0,47.0,1.105,2016-03-22,IL,Kane
15.274999999999999,100711.15,0.0,49.0,0.0,2016-03-23,IL,Kane
2.223333333333333,101066.72,0.635,94.0,3.4233333333333333,2016-03-24,IL,Kane
-1.8533333333333335,100541.83,20.192999999999998,91.5,4.463333333333334,2016-03-25,IL,Kane
7.22,101879.455,1.778,57.0,0.45,2016-03-26,IL,Kane
10.555,101710.13500000001,0.0,64.0,0.675,2016-03-27,IL,Kane
5.56,101422.29,1.524,99.0,1.34,2016-03-28,IL,Kane
9.44,102065.7,0.254,56.0,0.9,2016-03-29,IL,Kane
11.11,101986.69,7.62,41.666666666666664,1.5675000000000001,2016-03-30,IL,Kane
13.885,100152.39499999999,0.127,89.0,3.13,2016-03-31,IL,Kane
7.963333333333332,99729.095,14.224,80.5,5.226666666666667,2016-04-01,IL,Kane
2.78,,,,4.48,2016-04-02,IL,Kane
12.774999999999999,,,11.0,3.7950000000000004,2016-04-03,IL,Kane
18.615000000000002,100338.65,0.0,36.0,3.12,2016-04-04,IL,Kane
0.0,102387.41,0.0,73.0,2.015,2016-04-05,IL,Kane
4.626666666666667,102088.27666666667,0.42333333333333334,74.0,2.3800000000000003,2016-04-06,IL,Kane
7.78,100033.87,14.478,95.0,1.345,2016-04-07,IL,Kane
3.89,100846.6,0.508,68.0,1.34,2016-04-08,IL,Kane
1.2933333333333334,101236.04,1.524,42.0,4.023333333333333,2016-04-09,IL,Kane
2.78,102438.21,0.0,38.0,0.9,2016-04-10,IL,Kane
,,,,,2016-04-11,IL,Kane
7.78,101320.695,1.016,44.5,2.9050000000000002,2016-04-12,IL,Kane
7.22,102878.44,0.0,48.0,1.34,2016-04-13,IL,Kane
9.89,102226.55500000001,0.0,53.0,2.772,2016-04-14,IL,Kane
,,,,,2016-04-15,IL,Kane
17.775,102268.89,0.0,37.5,1.565,2016-04-16,IL,Kane
21.11,102844.57,0.0,33.0,1.34,2016-04-17,IL,Kane
23.516666666666666,102726.045,0.0,29.0,0.675,2016-04-18,IL,Kane
24.165,102319.685,0.0,28.5,0.9,2016-04-19,IL,Kane
10.835,102251.955,0.0,74.5,1.12,2016-04-20,IL,Kane
15.3,101490.015,,82.10499999999999,1.545,2016-04-21,IL,Kane
,,,,,2016-04-22,IL,Kane
,,,,,2016-04-23,IL,Kane
16.67,101015.92,0.0,54.0,3.13,2016-04-24,IL,Kane
,,,,,2016-04-25,IL,Kane
26.11,99949.20999999999,0.0,50.5,1.79,2016-04-26,IL,Kane
6.67,101236.04000000001,1.397,87.0,2.905,2016-04-27,IL,Kane
4.720000000000001,100575.695,14.097000000000001,92.5,3.355,2016-04-28,IL,Kane
,,,,,2016-04-29,IL,Kane
8.703333333333333,101964.11333333334,0.5926666666666667,76.33333333333333,0.75,2016-04-30,IL,Kane
6.67,101185.24,14.732,95.0,2.23,2016-05-01,IL,Kane
,,,,,2016-05-02,IL,Kane
13.89,101659.34,15.24,37.0,0.9,2016-05-03,IL,Kane
16.666666666666668,100643.42,0.0,52.333333333333336,1.1900000000000002,2016-05-04,IL,Kane
11.67,100931.26000000001,7.747,60.0,0.675,2016-05-05,IL,Kane
17.78,101523.88,0.0,35.0,0.45,2016-05-06,IL,Kane
25.0,100914.33,0.0,30.0,1.79,2016-05-07,IL,Kane
13.146666666666667,100778.88,1.143,39.5,2.0933333333333333,2016-05-08,IL,Kane
15.56,,,,0.46,2016-05-09,IL,Kane
9.17,101083.65,,94.0,5.145,2016-05-10,IL,Kane
16.11,100643.42,36.576,81.0,2.0,2016-05-11,IL,Kane
18.33,101523.88,0.0,92.0,0.9,2016-05-12,IL,Kane
15.0,101422.29,7.112,62.0,3.1350000000000002,2016-05-13,IL,Kane
13.33,101185.24,1.778,94.0,0.0,2016-05-14,IL,Kane
7.5,101591.61,9.525,65.5,0.45,2016-05-15,IL,Kane
13.055,101879.45,0.0,38.0,0.45,2016-05-16,IL,Kane
17.593333333333334,101760.93000000001,0.0,49.333333333333336,0.45,2016-05-17,IL,Kane
11.11,,,,4.01,2016-05-18,IL,Kane
,,,,,2016-05-19,IL,Kane
19.165,101659.33499999999,0.0,29.5,0.675,2016-05-20,IL,Kane
17.78,101473.08499999999,0.0,42.5,0.895,2016-05-21,IL,Kane
25.0,,,,,2016-05-22,IL,Kane
,,,,,2016-05-23,IL,Kane
23.33,,,,1.8,2016-05-24,IL,Kane
28.89,100711.15,0.0,40.0,1.79,2016-05-25,IL,Kane
18.146666666666665,100728.08,33.655,92.5,1.6366666666666667,2016-05-26,IL,Kane
